ColorID,Skill Name,Description,Ships,Retrofit?,Augment?,Fate?
Red[323],Grand Chariot+,"Every 4 times this ship fires her Main Guns: your fleet gains 10 AP. Increases this ship's FP, AA, and EVA by 4.5% (12%). Every 2 timesIn-game description incorrectly states ""The second time""

 this ship's ""Shining Blast"" skill activates: activates ""Fatal Drive - Grand Chariot"" Lv.1 (Lv.10) (DMG is based on the level of this ship's ""Grand Chariot's"" skill).",Reisalin Stout,,Needs Augment,
Red[324],Grid Beam,"When the battle starts: for 90s, increases this ship's FP by 5% (15%). Every 20s: fires a Lv.1 (Lv.10) Grid Beam (DMG is based on the skill's level). If this ship has the Battle Tracto Max or Buster Borr equipped, or if this ship is sortied with Namiko or Hass: enhances this barrage.",Rikka Takarada,,,
Red[325],Grid Beam+,"When the battle starts: for 90s, increases this ship's FP by 5% (15%). Every 20s: fires a Lv.1 (Lv.10) Grid Beam (DMG is based on the skill's level). If this ship has the Battle Tracto Max or Buster Borr equipped, or if this ship is sortied with Namiko or Hass: enhances this barrage. (Replaces Grid Beam)",Rikka Takarada,,Needs Augment,
Red[326],Grin and Fire!,Decrease this ship's DMG taken by 5% (15%). Every 12s after the start of the battle: 50% (100%) chance to fire a special barrage (DMG is based on the skill's level).,Cheshire,,,
Red[327],Guest Incoming!,"Decreases this ship's aircraft DMG taken by 8% (20%). When this ship attacks with large-caliber Main Guns:1) Deploys a barrier (lasts 5s) able to negate up to 1% of this ship's max HP in DMG;
2) Performs a Lv.1 (Lv.10) special attack (DMG is based on the skill's level).",Guam,,,
Red[328],Guiding Flames of Intrigue,"When this ship fires her Main Guns: 45.0% (75.0%) chance to fire a Lv.1 (Lv.10) special barrage (DMG is based on the skill's level). Enemies hit by this barrage have their FP,TRP and AVI decreased by 5.0% for 5s. When the battle starts, if there are 5 Iris Libre and/or Vichya Dominion ships in your fleet, or if this ship has Iris Orthodoxy gear equipped: increases this barrage's activation chance by 25.0%.",Clemenceau,,,
Red[329],Halo of Fervor,"For the first 60s of the battle, increase this ship's FP, TRP, and RLD by 5% (15%).
Fire a special barrage 3s after the battle starts (damage scales with skill level), and 40% (70%) chance every 20s after the battle starts, fire it again.",Giuseppe Garibaldi,,,
Red[330],Halo of Flames,"At the start of the battle: increases this ship's AA, EVA, and Accuracy by 5% (15%) for 60s. When this ship fires her Torpedoes: 40% (70%) chance to fire a special barrage (DMG is based on this skill's level).",Duca degli Abruzzi,,,
Red[331],Heavenly Hymn,"Every 20s after the start of the battle: this ship stops moving for 3s and summons a Lv.1 (Lv.10) Iris Angels Airwing to attack (DMG is based on this ship's TRP stat and the skill's level). Additionally, this skill has a 50% chance to heal this ship for 3% HP when activated.",Le Malin µ,,,
Red[332],Heavy Barrel Blaster,"When firing Main Guns: 50% (80%) chance to fire a special barrage.
Barrage preview (gif)",Georgia,,,
Red[333],Heavy Cruiser Hunter,Increases damage dealt to Heavy Cruisers by 5% (15%).,Dace,,,
Red[334],Hellcat's Roar,"If equipped with an F6F Hellcat:Increase this ship's fighter efficiency by 10% (30%).
When this ship launches an airstrike, 45% (75%) to launch an aerial barrage of F6F Hellcats (barrage damage scales with skill level).",Bataan,,,
Red[335],Help Me! Duke Monochrome Rabbit!,When this ship fires her Main Guns: summons either Black Rabbit or White Rabbit and performs a Lv.1 (Lv.10) special attack (DMG is based on the skill's level). Every 16 times this special attack is performed: summons Duke Monochrome Rabbit and performs a Lv.1 (Lv.10) wide-range special attack.,Attilio Regolo,,,
Red[336],Heroes of Malta,Increases this ship's DMG dealt to DDs and CLs by 10% (20%). When this ship sinks an enemy: increases this ship's EVA and AA by 0.5% (5%) until the end of the battle (can be stacked up to 3 times).,Penelope,,,
Red[337],Herteitr's Rolling Thunder,Every 18s: 45% (75%) chance to fire a special barrage (DMG is based on skill's level). Changes this ship's torpedoes to parallel spread.,Odin,,,
Red[338],Herteitr's Rolling Thunder+,"Every 18s: 45% (75%) chance to fire an improved special barrage (DMG is based on skill's level). Changes this ship's torpedoes to parallel spread.
(Replaces ""Herteitr's Rolling Thunder"")",Odin,,,Needs Fate Sim 5
Red[339],Hex-Principle of Insight,"When this ship launches an airstrike, 45% (75%) chance to inflict 234 damage to all enemies, and gradually decrease their speed to 0 over the next 2.5s. Enemies remain at 0 speed for an additional 1s, after which this debuff expires and their speed returns to normal.",August von Parseval,,,
Red[340],Hex-Principle of Insight+,"When this ship launches an airstrike, 50% (100%) chance to inflict 234 damage to all enemies, and gradually decrease their speed to 0 over the next 2.5s. Enemies remain at 0 speed for an additional 1.5s, after which this debuff expires and their speed returns to normal.",August von Parseval,,,Needs Fate Sim 5
Red[341],Hex-Principle of Shattering,"When this ship launches an airstrike, launch an aerial barrage (barrage damage scales with skill level). Light and medium armor enemies hit by this barrage take 8% more aviation damageIn-game description incorrectly describes this as Armor Break (Firepower) for 5s.",August von Parseval,,,
Red[342],High-Explosive Volley Fever,At the start of the battle and 40% (70%) chance every 20s after that: for 12s changes this ship's Main Gun ammo type to µ Red. These are HE shells with a 100%/110%/90% (110%/120%/100%) modifier.,Admiral Hipper µ,,,
Red[343],Holy See's Judgment,Increase this ship's Main Gun Crit Rate by 4.5% (12.0%) and Main Gun Crit DMG by 5.0% (15.0%). This ship's first Salvo always deals Critical DMG if aimed manually,Clemenceau,,,
Red[344],Honey Moon,"20s (10s) after battle begins, and every 30s (every 20s) after that: activate a special barrage (damage based on skill level).",Fumiruiru,,,
Red[345],Hope's Tempest,"3s after the battle starts: launches a Saiun recon flight. When this ship launches an Airstrike: launches an additional Lv.1 (Lv.10) Shiden Kai 2, Ryuusei, andIn-game incorrectly states ""or""; Shinano launches all three airstrikes

 Saiun airstrike. Saiuns do not attack, but decrease the FP, TRP, AVIIngame doesn't mention this

, and AA of one random enemy (humanoids prioritized) by 3% and increase the damage they take by 3% until the battle ends. This debuff can stack up to three times.",Shinano,,,
Red[346],Hornet's Sting,When this ship launches an airstrike: launches a Lv.1 (Lv.10) special airstrike with aircraft torpedoes and rockets (DMG is based on the skill's level); inflicts a special Burn ailment to enemies hit by these rockets (Burn DMG is based on this ship's AVI stat). Increases this ship's DMG dealt to enemy CLs and CVLs by 4% (10%).,Hornet II,,,
Red[347],Hunter's Stealth – Seaplanes,"3s after the battle starts, and every 15s: launches a Lv.1 (Lv.10) special airstrike using two seaplanes (DMG is based on the skill's level and this ship's FP stat). Each seaplane applies a debuff to one enemy that increases their DMG taken from Kursk by 1% (10%) for 10s (the debuffs can target the same enemy and can be stacked up to 2 times).",Kursk,,,
Red[348],Hunter's Stealth – Submersibles,Every 15s: summons 2 Lv.1 (Lv.10) Flea mini-submarines that fire torpedoes; the Fleas remain active for 10s and have a 70% chance to inflict a special Flooding ailment (lasts 10s) to enemies hit (the Fleas' DMG dealt is based on the skill's level and Kursk's TRP stat).,Kursk,,,
Red[349],I'm Not Afraid Anymore!,"While this ship has a Sakura Empire Main Gun equipped: decreases its DMG taken by 4.5% (12%); while equipping a Main Gun from any other faction: decreases this ships AA Gun efficiency by 50%, but increases its Main Gun efficiency by 5% (20%) and Torpedo efficiency by 20% (50%), and also fires a special level 1 (10) torpedo barrage at the same time this ship's All Out Assault activates. Torpedo barrage DMG is based on skill level.",Isuzu,Needs Retrofit,,
Red[350],Ice-free Port's Concerto,"During sortie, increases own Torpedo critical hit chance by 10% (30%). Increases own damage dealt to Destroyers by 5% (15%) and Torpedo stat for all Royal Navy Destroyers by 4.5% (12%).",Hardy,,,
Red[351],Impero is Brilliant,"Increases this ship's AVI by 5% (15%).Every 20s: 45% (75%) chance to launch a Lv.1 (Lv.10) special airstrike based on the type of aircraft equipped in this ship's first gear slot (DMG is based on the skill's level.)
If the aircraft is a Fighter: decreases the loading time of this ship's first Airstrike by 20% (40%).
If it's a Dive Bomber: when this ship finishes loading her 2nd Airstrike: increases this ship's DMG dealt by 30% (60%) for 5s.",Impero,,,
Red[352],Indomitable Ice,"Increase this ship's FP and EVA by 3.5% (8%). Every 8 times this ship fires her main gun: fire a special barrage (damage scales with skill level). If this ship is equipped with a high-caliber main gun (280mm or higher), fire this barrage every 4 times the ship fires its main guns instead of 8, and improve this special barrage.",Kronshtadt,,,
Red[353],Infinite Darkness,Every 20s: 30% (60%) chance to fire a special barrage. Barrage DMG is based on the skill's level. Barrage preview (gif),Erebus,,,
Red[354],Infinite Darkness,Every 20s: 30% (60%) chance to fire a special barrage. Barrage DMG is based on the skill's level. Barrage preview (gif),Terror,,,
Red[355],Inheritor's Will,"When this ship fires her Main Guns: 45% (75%) chance to fire a special barrage (DMG is based on the skill's level); if this barrage fails to activate, that salvo deals 10% (20%) increased DMG and slows enemies hit by 15% (30%) for 5s (does not stack).",Roma,,,
Red[356],Inkscape of Dancing Clouds,"When the battle starts: increases this ship's TRP by 10% (20%) and, if there is another Dragon Empery ship in your fleet, increases this ship's DMG dealt by 1% (10%). Every 20s: fires a Lv.1 (Lv.10) special barrage (DMG is based on the skill's level; if there is any non-DD Dragon Empery ship in your fleet, this barrage is improved).",Fei Yuen,,,
Red[357],Inquisition's Axe,Every 20s after the battle starts: performs a Lv.1 (Lv.10) Inquisition's Axe attack (DMG is based on the skill's level) and inflicts a special Burn ailment to enemies hit. If this Axe attack hits an enemy with the Ashen Judgment ailment: this ship deals 10% (20%) more DMG against that enemy for 10s.,La Galissonnière META,,,
Red[358],Inquisition's Hammer,"When the battle starts: increases this ship's FP and TRP by 3.5% (8%). Every 15 (5) time(s) this ship fires her Main Guns: performs a Lv.1 (Lv.10) Inquisition's Hammer attack on the nearest enemy (DMG is based on the skill's level), freezes that enemy in place for 0.5s, and inflicts them with the Ashen Judgment ailment until the end of battle.",La Galissonnière META,,,
Red[359],Instance Abreaction,"Every 20s: activates ""Instance Abreaction"" and launches a Lv.1 (Lv.10) special airstrike (DMG is based on this ship's FP stat and the skill's level; airstrike deals cannon-type DMG).",Akane Shinjo,,,
Red[360],Instance Domination: Flames,When this ship fires her Main Guns: uses Lv.1 (Lv.10) Instance Domination to seize control of Siren weaponry and make them attack enemies (DMG is based on the skill's level).,Mujina,,,
Red[361],Instance Domination: Flames+,When this ship fires her Main Guns: uses Lv.1 (Lv.10) Instance Domination to seize control of Siren weaponry and make them attack enemies (DMG is based on the skill's level). (Replaces Instance Domination: Flames),Mujina,,Needs Augment,
Red[362],Instance Domination: Wings,Every 20s: uses Lv.1 (Lv.10) Instance Domination to seize control of Siren aircraft and make them attack enemies (DMG is based on the skill's level; aircraft deal cannon-type DMG).,Mujina,,,
Red[363],Iori Strike!,Increases this ship's damage against Heavy Armor enemies by 5% (15%). When this ship fires her Main Guns: 50% (100%) chance to fire a Lv.1 (Lv.10) special barrage (DMG is based on the skill's level).,Iori Minase,,,
Red[364],Iron Blood Falcon,When this ship launches an Airstrike: 50% (100%) chance to launch an additional Torpedo Bomber airstrike (DMG is based on the skill's level).,Peter Strasser,,,
Red[365],Iron Blood Hawk,"When this ship is equipped with at least one Iron Blood aircraft, increase the efficiency of this ship's aircraft slots by 15% (30%).",Graf Zeppelin,,,
Red[366],Iron Blood Hawk+,"When this ship launches an airstrike: launches an additional Lv.1 (Lv.10) airstrike (damage scales with skill level). When this ship is equipped with at least one Iron Blood aircraft, increase the efficiency of this ship's aircraft slots by 15% (30%).",Graf Zeppelin,,Needs Augment,
Red[367],Iron Blood Vanguard,"When this ship fires its Main Guns: 5% chance to increase this ship's FP by 30% (60%) for 8s. (5s cooldown, starts on cooldown)",Z23,,,
Red[368],Iron Blood Vanguard+,"During battle, increases this ship's Main Gun gear slot efficiency by 1% (10%) and decreases her DMG taken by 3.5% (8%). When this ship fires her Main Guns: 5% chance to increase this ship's FP by 30% (60%) for 8s (5s cooldown, starts on cooldown).",Z23,,Needs Augment,
Red[369],Iron Wing Annihilation,"When enemy planes are shot down within her AA radius, increases own Firepower by 5% (15%) of own total Anti-Air stat (only base stat and gear is counted) for 8s. If skill is reactivated within the 8s, the buff does not stack and only the duration is refreshed.",Z46,,,
Red[370],Iron-Willed Leader,"When the battle starts, if there are 2 or more Iron Blood ships in your fleet: increases this ship's FP and RLD by 6% (18%).When the battle starts, the higher percentage HP this ship has remaining, the shorter the reload time of her first Main Gun salvo (at least 20%; up to 50% (80%)).
During each battle, this ship will tank 20% (60%) of all DMG received by your Iron Blood Main Fleet ships, and the DMG tanked is reduced by 10% (20%) (this effect becomes inactive after the primary effect of the skill ""Unsinkable Legend"" activates).",Seydlitz,,,
Red[371],Joker Card,Every 15s after the start of the battle: fires a Lv.1 (Lv.10) barrage using special ammo and poker ammo (DMG is based on the skill's level). Enemies hit by the special ammo take 10% increased DMG for 6s.,Monica,,,
